index,lat,lon,Agent,CCA code,CCA name,Res ID,Res name
4158,19.4042,73.9042,51600,,,,
4159,19.4042,73.9125,51600,,,,
4160,19.4042,73.9208,51600,,,,
4161,19.4042,73.9292,51600,,,,
4528,19.3958,73.9042,51600,,,,
4529,19.3958,73.9125,51600,,,,
4530,19.3958,73.9208,51600,,,,
4531,19.3958,73.9292,51600,,,,
4887,19.3875,73.8125,51600,,,,
4888,19.3875,73.8208,51600,,,,
4889,19.3875,73.8292,51600,,,,
4893,19.3875,73.8625,51600,,,,
4894,19.3875,73.8708,51600,,,,
4895,19.3875,73.8792,51600,,,,
4896,19.3875,73.8875,51600,,,,
4897,19.3875,73.8958,51600,,,,
4898,19.3875,73.9042,51600,,,,
4899,19.3875,73.9125,51600,,,,
4900,19.3875,73.9208,51600,,,,
4901,19.3875,73.9292,51600,,,,
4902,19.3875,73.9375,51600,,,,
5257,19.3792,73.8125,51600,,,,
5258,19.3792,73.8208,51600,,,,
5259,19.3792,73.8292,51600,,,,
5260,19.3792,73.8375,51600,,,,
5261,19.3792,73.8458,51600,,,,
5262,19.3792,73.8542,51600,,,,
5263,19.3792,73.8625,51600,,,,
5264,19.3792,73.8708,51600,,,,
5265,19.3792,73.8792,51600,,,,
5266,19.3792,73.8875,51600,,,,
5267,19.3792,73.8958,51600,,,,
5268,19.3792,73.9042,51600,,,,
5269,19.3792,73.9125,51600,,,,
5270,19.3792,73.9208,51600,,,,
5271,19.3792,73.9292,51600,,,,
5272,19.3792,73.9375,51600,,,,
5273,19.3792,73.9458,51600,,,,
5274,19.3792,73.9542,51600,,,,
5275,19.3792,73.9625,51600,,,,
5276,19.3792,73.9708,51600,,,,
5627,19.3708,73.8125,51600,,,,
5628,19.3708,73.8208,51600,,,,
5629,19.3708,73.8292,51600,,,,
5630,19.3708,73.8375,51600,,,,
5631,19.3708,73.8458,51600,,,,
5632,19.3708,73.8542,51600,,,,
5633,19.3708,73.8625,51600,,,,
5634,19.3708,73.8708,51600,,,,
5635,19.3708,73.8792,51600,,,,
5636,19.3708,73.8875,51600,,,,
5637,19.3708,73.8958,51600,,,,
5638,19.3708,73.9042,51600,,,,
5639,19.3708,73.9125,51600,,,,
5640,19.3708,73.9208,51600,,,,
5641,19.3708,73.9292,51600,,,,
5642,19.3708,73.9375,51600,,,,
5643,19.3708,73.9458,51600,,,,
5644,19.3708,73.9542,51600,,,,
5645,19.3708,73.9625,51600,,,,
5646,19.3708,73.9708,51600,,,,
5647,19.3708,73.9792,51600,,,,
5648,19.3708,73.9875,51600,,,,
5997,19.3625,73.8125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
5998,19.3625,73.8208,51600,,,,
5999,19.3625,73.8292,51600,,,,
6000,19.3625,73.8375,51600,,,,
6001,19.3625,73.8458,51600,,,,
6002,19.3625,73.8542,51600,,,,
6003,19.3625,73.8625,51600,,,,
6004,19.3625,73.8708,51600,,,,
6005,19.3625,73.8792,51600,,,,
6006,19.3625,73.8875,51600,,,,
6007,19.3625,73.8958,51600,,,,
6008,19.3625,73.9042,51600,,,,
6009,19.3625,73.9125,51600,,,,
6010,19.3625,73.9208,51600,,,,
6011,19.3625,73.9292,51600,,,,
6012,19.3625,73.9375,51600,,,,
6013,19.3625,73.9458,51600,,,,
6014,19.3625,73.9542,51600,,,,
6015,19.3625,73.9625,51600,,,,
6016,19.3625,73.9708,51600,,,,
6017,19.3625,73.9792,51600,,,,
6018,19.3625,73.9875,51600,,,,
6019,19.3625,73.9958,51600,,,,
6020,19.3625,74.0042,51600,,,,
6021,19.3625,74.0125,51600,,,,
6367,19.3542,73.8125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6368,19.3542,73.8208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6369,19.3542,73.8292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6370,19.3542,73.8375,51600,,,,
6371,19.3542,73.8458,51600,,,,
6372,19.3542,73.8542,51600,,,,
6373,19.3542,73.8625,51600,,,,
6374,19.3542,73.8708,51600,,,,
6375,19.3542,73.8792,51600,,,,
6376,19.3542,73.8875,51600,,,,
6377,19.3542,73.8958,51600,,,,
6378,19.3542,73.9042,51600,,,,
6379,19.3542,73.9125,51600,,,,
6380,19.3542,73.9208,51600,,,,
6381,19.3542,73.9292,51600,,,,
6382,19.3542,73.9375,51600,,,,
6383,19.3542,73.9458,51600,,,,
6384,19.3542,73.9542,51600,,,,
6385,19.3542,73.9625,51600,,,,
6386,19.3542,73.9708,51600,10,Chilewadi,3,Chilewadi
6387,19.3542,73.9792,51600,,,,
6388,19.3542,73.9875,51600,,,,
6389,19.3542,73.9958,51600,,,,
6390,19.3542,74.0042,51600,,,,
6391,19.3542,74.0125,51600,,,,
6737,19.3458,73.8125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6738,19.3458,73.8208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6739,19.3458,73.8292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6740,19.3458,73.8375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6741,19.3458,73.8458,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
6742,19.3458,73.8542,51600,,,,
6743,19.3458,73.8625,51600,,,,
6744,19.3458,73.8708,51600,,,,
6745,19.3458,73.8792,51600,,,,
6746,19.3458,73.8875,51600,,,,
6747,19.3458,73.8958,51600,,,,
6748,19.3458,73.9042,51600,,,,
6749,19.3458,73.9125,51600,,,,
6750,19.3458,73.9208,51600,,,,
6751,19.3458,73.9292,51600,,,,
6752,19.3458,73.9375,51600,,,,
6753,19.3458,73.9458,51600,,,,
6754,19.3458,73.9542,51600,10,Chilewadi,3,Chilewadi
6755,19.3458,73.9625,51600,10,Chilewadi,3,Chilewadi
6756,19.3458,73.9708,51600,10,Chilewadi,3,Chilewadi
6757,19.3458,73.9792,51600,,,,
6758,19.3458,73.9875,51600,,,,
6759,19.3458,73.9958,51600,,,,
6760,19.3458,74.0042,51600,,,,
6761,19.3458,74.0125,51600,,,,
7106,19.3375,73.8042,51600,,,,
7107,19.3375,73.8125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7108,19.3375,73.8208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7109,19.3375,73.8292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7110,19.3375,73.8375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7111,19.3375,73.8458,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7112,19.3375,73.8542,51600,,,,
7113,19.3375,73.8625,51600,,,,
7114,19.3375,73.8708,51600,,,,
7115,19.3375,73.8792,51600,,,,
7116,19.3375,73.8875,51600,,,,
7117,19.3375,73.8958,51600,,,,
7118,19.3375,73.9042,51600,,,,
7119,19.3375,73.9125,51600,,,,
7120,19.3375,73.9208,51600,,,,
7121,19.3375,73.9292,51600,,,,
7122,19.3375,73.9375,51600,,,,
7123,19.3375,73.9458,51600,,,,
7124,19.3375,73.9542,51600,10,Chilewadi,3,Chilewadi
7125,19.3375,73.9625,51600,10,Chilewadi,3,Chilewadi
7126,19.3375,73.9708,51610,10,Chilewadi,3,Chilewadi
7127,19.3375,73.9792,51610,10,Chilewadi,3,Chilewadi
7128,19.3375,73.9875,51610,10,Chilewadi,3,Chilewadi
7129,19.3375,73.9958,51600,,,,
7130,19.3375,74.0042,51600,,,,
7131,19.3375,74.0125,51600,,,,
7476,19.3292,73.8042,51600,,,,
7477,19.3292,73.8125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7478,19.3292,73.8208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7479,19.3292,73.8292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7480,19.3292,73.8375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7481,19.3292,73.8458,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7482,19.3292,73.8542,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7483,19.3292,73.8625,51600,,,,
7484,19.3292,73.8708,51600,,,,
7485,19.3292,73.8792,51600,,,,
7486,19.3292,73.8875,51600,,,,
7487,19.3292,73.8958,51600,,,,
7488,19.3292,73.9042,51600,,,,
7489,19.3292,73.9125,51600,,,,
7490,19.3292,73.9208,51600,,,,
7491,19.3292,73.9292,51600,,,,
7492,19.3292,73.9375,51600,,,,
7493,19.3292,73.9458,51600,,,,
7494,19.3292,73.9542,51600,,,,
7495,19.3292,73.9625,51600,,,,
7496,19.3292,73.9708,51600,,,,
7497,19.3292,73.9792,51610,10,Chilewadi,3,Chilewadi
7498,19.3292,73.9875,51610,10,Chilewadi,3,Chilewadi
7499,19.3292,73.9958,51610,10,Chilewadi,3,Chilewadi
7500,19.3292,74.0042,51600,,,,
7501,19.3292,74.0125,51600,,,,
7842,19.3208,73.7708,51600,,,,
7843,19.3208,73.7792,51600,,,,
7844,19.3208,73.7875,51600,,,,
7845,19.3208,73.7958,51600,,,,
7846,19.3208,73.8042,51600,,,,
7847,19.3208,73.8125,51600,,,,
7848,19.3208,73.8208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7849,19.3208,73.8292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7850,19.3208,73.8375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7851,19.3208,73.8458,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7852,19.3208,73.8542,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7853,19.3208,73.8625,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7854,19.3208,73.8708,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7855,19.3208,73.8792,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
7856,19.3208,73.8875,51600,,,,
7857,19.3208,73.8958,51600,,,,
7858,19.3208,73.9042,51600,,,,
7859,19.3208,73.9125,51600,,,,
7860,19.3208,73.9208,51600,,,,
7861,19.3208,73.9292,51600,,,,
7862,19.3208,73.9375,51600,,,,
7863,19.3208,73.9458,51600,,,,
7864,19.3208,73.9542,51600,,,,
7865,19.3208,73.9625,51600,,,,
7866,19.3208,73.9708,51600,,,,
7867,19.3208,73.9792,51610,10,Chilewadi,3,Chilewadi
7868,19.3208,73.9875,51610,10,Chilewadi,3,Chilewadi
7869,19.3208,73.9958,51610,10,Chilewadi,3,Chilewadi
7870,19.3208,74.0042,51600,,,,
7871,19.3208,74.0125,51600,,,,
8209,19.3125,73.7458,51600,,,,
8210,19.3125,73.7542,51600,,,,
8211,19.3125,73.7625,51600,,,,
8212,19.3125,73.7708,51600,,,,
8213,19.3125,73.7792,51600,,,,
8214,19.3125,73.7875,51600,,,,
8215,19.3125,73.7958,51600,,,,
8216,19.3125,73.8042,51600,,,,
8217,19.3125,73.8125,51600,,,,
8218,19.3125,73.8208,51600,,,,
8219,19.3125,73.8292,51600,,,,
8220,19.3125,73.8375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8221,19.3125,73.8458,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8222,19.3125,73.8542,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8223,19.3125,73.8625,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8224,19.3125,73.8708,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8225,19.3125,73.8792,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8226,19.3125,73.8875,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8227,19.3125,73.8958,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8228,19.3125,73.9042,51600,,,,
8229,19.3125,73.9125,51600,,,,
8230,19.3125,73.9208,51600,,,,
8231,19.3125,73.9292,51600,,,,
8232,19.3125,73.9375,51600,,,,
8233,19.3125,73.9458,51600,,,,
8234,19.3125,73.9542,51600,,,,
8235,19.3125,73.9625,51600,,,,
8236,19.3125,73.9708,51600,,,,
8237,19.3125,73.9792,51600,,,,
8238,19.3125,73.9875,51610,10,Chilewadi,3,Chilewadi
8239,19.3125,73.9958,51610,10,Chilewadi,3,Chilewadi
8240,19.3125,74.0042,51610,10,Chilewadi,3,Chilewadi
8241,19.3125,74.0125,51600,,,,
8242,19.3125,74.0208,51600,,,,
8577,19.3042,73.7292,51600,,,,
8578,19.3042,73.7375,51600,,,,
8579,19.3042,73.7458,51600,,,,
8580,19.3042,73.7542,51600,,,,
8581,19.3042,73.7625,51600,,,,
8582,19.3042,73.7708,51600,,,,
8583,19.3042,73.7792,51600,,,,
8584,19.3042,73.7875,51600,,,,
8585,19.3042,73.7958,51600,,,,
8586,19.3042,73.8042,51600,,,,
8587,19.3042,73.8125,51600,,,,
8588,19.3042,73.8208,51600,,,,
8589,19.3042,73.8292,51600,,,,
8590,19.3042,73.8375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8591,19.3042,73.8458,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8592,19.3042,73.8542,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8593,19.3042,73.8625,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8594,19.3042,73.8708,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8595,19.3042,73.8792,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8596,19.3042,73.8875,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8597,19.3042,73.8958,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8598,19.3042,73.9042,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8599,19.3042,73.9125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8600,19.3042,73.9208,51600,,,,
8601,19.3042,73.9292,51600,,,,
8602,19.3042,73.9375,51600,,,,
8603,19.3042,73.9458,51600,,,,
8604,19.3042,73.9542,51600,,,,
8605,19.3042,73.9625,51600,,,,
8606,19.3042,73.9708,51600,,,,
8607,19.3042,73.9792,51600,,,,
8608,19.3042,73.9875,51610,10,Chilewadi,3,Chilewadi
8609,19.3042,73.9958,51610,10,Chilewadi,3,Chilewadi
8610,19.3042,74.0042,51610,10,Chilewadi,3,Chilewadi
8611,19.3042,74.0125,51600,,,,
8612,19.3042,74.0208,51600,,,,
8613,19.3042,74.0292,51600,,,,
8944,19.2958,73.7042,51600,,,,
8945,19.2958,73.7125,51600,,,,
8946,19.2958,73.7208,51600,,,,
8947,19.2958,73.7292,51600,,,,
8948,19.2958,73.7375,51600,,,,
8949,19.2958,73.7458,51600,,,,
8950,19.2958,73.7542,51600,,,,
8951,19.2958,73.7625,51600,,,,
8952,19.2958,73.7708,51600,,,,
8953,19.2958,73.7792,51600,,,,
8954,19.2958,73.7875,51600,,,,
8955,19.2958,73.7958,51600,,,,
8956,19.2958,73.8042,51600,,,,
8957,19.2958,73.8125,51600,,,,
8958,19.2958,73.8208,51600,,,,
8959,19.2958,73.8292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8960,19.2958,73.8375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8961,19.2958,73.8458,51600,,,,
8962,19.2958,73.8542,51600,,,,
8963,19.2958,73.8625,51600,,,,
8964,19.2958,73.8708,51600,,,,
8965,19.2958,73.8792,51600,,,,
8966,19.2958,73.8875,51600,,,,
8967,19.2958,73.8958,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8968,19.2958,73.9042,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8969,19.2958,73.9125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8970,19.2958,73.9208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8971,19.2958,73.9292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
8972,19.2958,73.9375,51600,,,,
8973,19.2958,73.9458,51600,,,,
8974,19.2958,73.9542,51600,,,,
8975,19.2958,73.9625,51600,,,,
8976,19.2958,73.9708,51600,,,,
8977,19.2958,73.9792,51600,,,,
8978,19.2958,73.9875,51610,10,Chilewadi,3,Chilewadi
8979,19.2958,73.9958,51610,10,Chilewadi,3,Chilewadi
8980,19.2958,74.0042,51610,10,Chilewadi,3,Chilewadi
8981,19.2958,74.0125,51600,,,,
8982,19.2958,74.0208,51600,,,,
8983,19.2958,74.0292,51600,,,,
9313,19.2875,73.6958,51600,,,,
9314,19.2875,73.7042,51600,,,,
9315,19.2875,73.7125,51600,,,,
9316,19.2875,73.7208,51600,,,,
9317,19.2875,73.7292,51600,,,,
9318,19.2875,73.7375,51600,,,,
9319,19.2875,73.7458,51600,,,,
9320,19.2875,73.7542,51600,,,,
9321,19.2875,73.7625,51600,,,,
9322,19.2875,73.7708,51600,,,,
9323,19.2875,73.7792,51600,,,,
9324,19.2875,73.7875,51600,,,,
9325,19.2875,73.7958,51600,,,,
9326,19.2875,73.8042,51600,,,,
9327,19.2875,73.8125,51600,,,,
9328,19.2875,73.8208,51600,,,,
9329,19.2875,73.8292,51600,,,,
9330,19.2875,73.8375,51600,,,,
9331,19.2875,73.8458,51600,,,,
9332,19.2875,73.8542,51600,,,,
9333,19.2875,73.8625,51600,,,,
9334,19.2875,73.8708,51600,,,,
9335,19.2875,73.8792,51600,,,,
9336,19.2875,73.8875,51600,,,,
9337,19.2875,73.8958,51600,,,,
9338,19.2875,73.9042,51600,,,,
9339,19.2875,73.9125,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9340,19.2875,73.9208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9341,19.2875,73.9292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9342,19.2875,73.9375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9343,19.2875,73.9458,51600,,,,
9344,19.2875,73.9542,51600,,,,
9345,19.2875,73.9625,51600,,,,
9346,19.2875,73.9708,51600,,,,
9347,19.2875,73.9792,51600,,,,
9348,19.2875,73.9875,51610,10,Chilewadi,3,Chilewadi
9349,19.2875,73.9958,51610,10,Chilewadi,3,Chilewadi
9350,19.2875,74.0042,51610,10,Chilewadi,3,Chilewadi
9351,19.2875,74.0125,51600,,,,
9352,19.2875,74.0208,51600,,,,
9353,19.2875,74.0292,51600,,,,
9354,19.2875,74.0375,51600,,,,
9683,19.2792,73.6958,51600,,,,
9684,19.2792,73.7042,51600,,,,
9685,19.2792,73.7125,51600,,,,
9686,19.2792,73.7208,51600,,,,
9687,19.2792,73.7292,51600,,,,
9688,19.2792,73.7375,51600,,,,
9689,19.2792,73.7458,51600,,,,
9690,19.2792,73.7542,51600,,,,
9691,19.2792,73.7625,51600,,,,
9692,19.2792,73.7708,51600,,,,
9693,19.2792,73.7792,51600,,,,
9694,19.2792,73.7875,51600,,,,
9695,19.2792,73.7958,51600,,,,
9696,19.2792,73.8042,51600,,,,
9697,19.2792,73.8125,51600,,,,
9698,19.2792,73.8208,51600,,,,
9699,19.2792,73.8292,51600,,,,
9700,19.2792,73.8375,51600,,,,
9701,19.2792,73.8458,51600,,,,
9702,19.2792,73.8542,51600,,,,
9703,19.2792,73.8625,51600,,,,
9704,19.2792,73.8708,51600,,,,
9705,19.2792,73.8792,51600,,,,
9706,19.2792,73.8875,51600,,,,
9707,19.2792,73.8958,51600,,,,
9708,19.2792,73.9042,51600,,,,
9709,19.2792,73.9125,51600,,,,
9710,19.2792,73.9208,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9711,19.2792,73.9292,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9712,19.2792,73.9375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9713,19.2792,73.9458,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9714,19.2792,73.9542,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9715,19.2792,73.9625,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9716,19.2792,73.9708,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9717,19.2792,73.9792,51610,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9718,19.2792,73.9875,51610,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9719,19.2792,73.9958,51610,25,Pimpalgaon Joge,8,Pimpalgaon Joge
9720,19.2792,74.0042,51610,10,Chilewadi,3,Chilewadi
9721,19.2792,74.0125,51600,,,,
9722,19.2792,74.0208,51600,,,,
9723,19.2792,74.0292,51600,,,,
9724,19.2792,74.0375,51600,,,,
10054,19.2708,73.7042,51600,,,,
10055,19.2708,73.7125,51600,,,,
10056,19.2708,73.7208,51600,,,,
10057,19.2708,73.7292,51600,,,,
10058,19.2708,73.7375,51600,,,,
10059,19.2708,73.7458,51600,,,,
10060,19.2708,73.7542,51600,,,,
10061,19.2708,73.7625,51600,,,,
10062,19.2708,73.7708,51600,,,,
10063,19.2708,73.7792,51600,,,,
10064,19.2708,73.7875,51600,,,,
10065,19.2708,73.7958,51600,,,,
10066,19.2708,73.8042,51600,,,,
10067,19.2708,73.8125,51600,,,,
10068,19.2708,73.8208,51600,,,,
10069,19.2708,73.8292,51600,,,,
10070,19.2708,73.8375,51600,,,,
10071,19.2708,73.8458,51600,,,,
10072,19.2708,73.8542,51600,,,,
10073,19.2708,73.8625,51600,,,,
10074,19.2708,73.8708,51600,,,,
10075,19.2708,73.8792,51600,,,,
10076,19.2708,73.8875,51600,,,,
10077,19.2708,73.8958,51600,,,,
10078,19.2708,73.9042,51600,,,,
10079,19.2708,73.9125,51600,,,,
10080,19.2708,73.9208,51600,,,,
10081,19.2708,73.9292,51600,,,,
10082,19.2708,73.9375,51600,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10083,19.2708,73.9458,51625,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10084,19.2708,73.9542,51625,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10085,19.2708,73.9625,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10086,19.2708,73.9708,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10087,19.2708,73.9792,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10088,19.2708,73.9875,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10089,19.2708,73.9958,51610,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10090,19.2708,74.0042,51610,10,Chilewadi,3,Chilewadi
10091,19.2708,74.0125,51610,10,Chilewadi,3,Chilewadi
10092,19.2708,74.0208,51600,,,,
10093,19.2708,74.0292,51600,,,,
10094,19.2708,74.0375,51600,,,,
10095,19.2708,74.0458,51600,,,,
10424,19.2625,73.7042,51600,,,,
10425,19.2625,73.7125,51600,,,,
10426,19.2625,73.7208,51600,,,,
10427,19.2625,73.7292,51600,,,,
10428,19.2625,73.7375,51600,,,,
10429,19.2625,73.7458,51600,,,,
10430,19.2625,73.7542,51600,,,,
10431,19.2625,73.7625,51600,,,,
10432,19.2625,73.7708,51600,,,,
10433,19.2625,73.7792,51600,,,,
10434,19.2625,73.7875,51600,,,,
10435,19.2625,73.7958,51600,,,,
10436,19.2625,73.8042,51600,,,,
10437,19.2625,73.8125,51600,,,,
10438,19.2625,73.8208,51600,,,,
10439,19.2625,73.8292,51600,,,,
10440,19.2625,73.8375,51600,,,,
10441,19.2625,73.8458,51600,,,,
10442,19.2625,73.8542,51600,,,,
10443,19.2625,73.8625,51600,,,,
10444,19.2625,73.8708,51600,,,,
10445,19.2625,73.8792,51600,,,,
10446,19.2625,73.8875,51600,,,,
10447,19.2625,73.8958,51600,,,,
10448,19.2625,73.9042,51600,,,,
10449,19.2625,73.9125,51600,,,,
10450,19.2625,73.9208,51600,,,,
10451,19.2625,73.9292,51600,,,,
10452,19.2625,73.9375,51600,,,,
10453,19.2625,73.9458,51625,,,,
10454,19.2625,73.9542,51625,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10455,19.2625,73.9625,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10456,19.2625,73.9708,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10457,19.2625,73.9792,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10458,19.2625,73.9875,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10459,19.2625,73.9958,51610,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10460,19.2625,74.0042,51610,10,Chilewadi,3,Chilewadi
10461,19.2625,74.0125,51610,10,Chilewadi,3,Chilewadi
10462,19.2625,74.0208,51610,10,Chilewadi,3,Chilewadi
10463,19.2625,74.0292,51600,,,,
10464,19.2625,74.0375,51600,,,,
10465,19.2625,74.0458,51600,,,,
10466,19.2625,74.0542,51600,,,,
10794,19.2542,73.7042,51600,,,,
10795,19.2542,73.7125,51600,,,,
10796,19.2542,73.7208,51600,,,,
10797,19.2542,73.7292,51600,,,,
10798,19.2542,73.7375,51600,,,,
10799,19.2542,73.7458,51600,,,,
10800,19.2542,73.7542,51600,,,,
10801,19.2542,73.7625,51600,,,,
10802,19.2542,73.7708,51600,,,,
10803,19.2542,73.7792,51600,,,,
10804,19.2542,73.7875,51600,,,,
10805,19.2542,73.7958,51600,,,,
10806,19.2542,73.8042,51600,,,,
10807,19.2542,73.8125,51600,,,,
10808,19.2542,73.8208,51600,,,,
10809,19.2542,73.8292,51600,,,,
10810,19.2542,73.8375,51600,,,,
10811,19.2542,73.8458,51600,,,,
10812,19.2542,73.8542,51600,,,,
10813,19.2542,73.8625,51600,,,,
10814,19.2542,73.8708,51600,,,,
10815,19.2542,73.8792,51600,,,,
10816,19.2542,73.8875,51600,,,,
10817,19.2542,73.8958,51600,,,,
10818,19.2542,73.9042,51600,,,,
10819,19.2542,73.9125,51600,,,,
10820,19.2542,73.9208,51600,,,,
10821,19.2542,73.9292,51600,,,,
10822,19.2542,73.9375,51600,,,,
10823,19.2542,73.9458,51625,,,,
10824,19.2542,73.9542,51625,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10825,19.2542,73.9625,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10826,19.2542,73.9708,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10827,19.2542,73.9792,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10828,19.2542,73.9875,41626,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10829,19.2542,73.9958,51610,25,Pimpalgaon Joge,8,Pimpalgaon Joge
10830,19.2542,74.0042,51610,10,Chilewadi,3,Chilewadi
10831,19.2542,74.0125,51610,10,Chilewadi,3,Chilewadi
10832,19.2542,74.0208,51610,10,Chilewadi,3,Chilewadi
10833,19.2542,74.0292,51610,10,Chilewadi,3,Chilewadi
10834,19.2542,74.0375,51600,,,,
10835,19.2542,74.0458,51600,,,,
10836,19.2542,74.0542,51600,,,,
11164,19.2458,73.7042,51600,,,,
11165,19.2458,73.7125,51600,,,,
11166,19.2458,73.7208,51600,,,,
11167,19.2458,73.7292,51600,,,,
11168,19.2458,73.7375,51600,,,,
11169,19.2458,73.7458,51600,,,,
11170,19.2458,73.7542,51600,,,,
11171,19.2458,73.7625,51600,,,,
11172,19.2458,73.7708,51600,,,,
11173,19.2458,73.7792,51600,,,,
11174,19.2458,73.7875,51600,,,,
11175,19.2458,73.7958,51600,,,,
11176,19.2458,73.8042,51600,,,,
11177,19.2458,73.8125,51600,,,,
11178,19.2458,73.8208,51600,,,,
11179,19.2458,73.8292,51600,,,,
11180,19.2458,73.8375,51600,,,,
11181,19.2458,73.8458,51600,,,,
11182,19.2458,73.8542,51600,,,,
11183,19.2458,73.8625,51600,,,,
11184,19.2458,73.8708,51600,,,,
11185,19.2458,73.8792,51600,,,,
11186,19.2458,73.8875,51600,,,,
11187,19.2458,73.8958,51600,,,,
11188,19.2458,73.9042,51600,,,,
